LIMIT_BAL,AGE,topay,BILLAMT,PAYMENT
30000,23,0,171797,5208
410000,33,-3,93354,64527
360000,34,-7,24704,25749
500000,39,0,433628,20398
20000,49,0,125055,7451
240000,40,-4,26365,31097
10000,43,-6,19202,2000
50000,35,4,47179,5200
290000,29,0,711015,22966
30000,26,-1,130362,39496
110000,26,0,333614,18000
110000,29,0,669153,29645
50000,25,6,280623,15900
50000,44,7,191180,13056
90000,42,0,422859,18968
330000,33,0,897206,34300
210000,37,0,103486,20088
50000,52,-4,102114,2357
50000,37,0,253514,10304
10000,31,0,34554,4918
300000,31,-3,17752,5020
280000,39,2,1095440,40200
370000,36,0,870697,55204
130000,27,-2,7271,8005
150000,34,0,858882,21000
80000,28,0,473773,17624
30000,54,2,96203,7020
180000,45,0,732666,31062
80000,37,8,13069,3427
50000,44,0,286500,11011
110000,56,0,410386,13086
70000,30,0,333931,12782
80000,30,-2,15748,7008
260000,35,-4,24175,24946
60000,25,0,236414,12525
160000,33,-12,68180,55935
20000,26,2,77352,22740
180000,28,0,1019328,42789
110000,40,0,131472,6845
150000,27,0,714458,27592
30000,23,12,173959,7000
330000,35,-5,1553,1540
240000,28,8,1546461,45775
180000,36,-3,103797,45113
150000,33,-3,20036,15047
120000,36,4,169802,11000
160000,42,0,241798,14000
120000,29,-6,7765,8715
60000,50,0,291577,10506
300000,36,-12,1598,2419
330000,52,0,648189,28500
80000,23,8,139855,8058
240000,38,-4,158322,149984
80000,41,0,278469,13782
160000,29,2,830245,32393
300000,29,-9,3700,3700
180000,37,-10,20360,13437
280000,46,-6,19197,25855
70000,38,0,320055,10783
310000,50,-5,35479,30353
250000,29,12,753854,25080
110000,38,-12,14321,17765
360000,54,0,1088330,38954
100000,55,-12,2340,2340
500000,49,-6,177312,220986
80000,23,0,231998,13543
170000,44,3,351838,16057
20000,36,0,86269,9400
150000,40,-9,1397,176
50000,25,6,270557,13300
180000,49,-6,67016,40206
60000,46,-2,25295,21988
160000,25,0,830805,40000
500000,46,0,93420,12719
150000,54,11,154015,6701
300000,28,-12,0,0
280000,25,0,49655,107547
30000,33,9,135102,10200
170000,34,-6,2256,2256
80000,26,12,173649,7800
150000,35,3,19223,14454
340000,38,-6,40419,45354
280000,30,-6,55671,52800
150000,42,2,877637,26832
180000,47,-1,69894,27158
100000,44,2,43842,7500
450000,37,-12,120712,140573
500000,42,0,477917,194925
160000,41,-5,131262,131262
290000,43,-2,299131,12440
300000,50,-3,454087,147846
200000,47,0,1196650,43749
50000,25,11,287309,29308
200000,28,-2,10615,14238
130000,24,-9,0,0
180000,26,-7,1000,1000
230000,33,0,1197703,47150
110000,33,3,54664,7900
250000,30,0,32213,13330
330000,45,0,810389,35700
240000,44,0,1306045,51436
240000,50,0,337768,14600
40000,46,2,3120,1170
100000,28,2,500780,19423
420000,29,-2,978880,194314
180000,25,-3,218114,112601
210000,30,0,654130,19316
370000,36,-12,41858,61392
50000,36,-3,55606,24757
220000,51,-6,115980,129565
180000,29,-8,4387,3701
380000,34,-12,65661,30861
50000,25,12,214584,9800
50000,24,0,245007,8544
20000,39,0,109465,18000
360000,27,-6,47556,59593
170000,37,-7,6390,6950
470000,33,0,614823,21926
70000,30,1,293068,7489
150000,35,-12,17367,17387
20000,61,-9,0,0
50000,41,3,156990,4206
50000,34,11,101712,5500
50000,44,-2,137508,6000
170000,25,0,892927,108568
90000,26,0,195569,8657
140000,39,0,774919,36428
120000,44,0,421362,14449
260000,33,0,1094482,233864
130000,29,3,375418,11667
60000,31,-4,70689,1027
60000,28,0,245573,10485
50000,30,-6,25219,26329
500000,48,1,217514,117783
30000,32,-4,141993,103084
60000,22,0,287250,10290
50000,47,-6,-2839,1061
160000,41,-4,299382,8769
290000,25,0,406415,17010
110000,43,11,608471,24700
270000,25,0,802193,27140
380000,32,-6,189465,156448
120000,37,-6,96240,64190
10000,53,14,25232,1800
200000,48,-12,0,0
160000,32,0,476639,15351
100000,35,8,163033,10080
420000,25,6,380268,13717
80000,45,-8,80250,0
460000,40,16,15900,200
180000,43,-6,62721,74084
250000,32,-2,40031,10473
70000,30,-8,325,500
30000,42,2,174590,10816
80000,39,0,174052,11712
550000,44,-12,26320,5300
500000,43,-4,243501,175589
100000,25,0,128494,10500
120000,31,-6,3491,3491
10000,24,2,56453,4915
50000,34,0,344319,12638
500000,48,-1,212862,153014
60000,36,9,18234,3100
60000,27,-10,39517,18281
20000,22,-6,20925,28088
360000,27,-9,0,0
240000,35,12,205590,7400
200000,52,-6,6222,6150
110000,29,0,492343,17315
150000,27,0,872159,29741
540000,37,-3,36372,27585
40000,24,8,174810,11700
50000,27,12,260886,11400
50000,53,-6,2958,2958
30000,42,1,176976,8635
70000,29,4,126812,7800
420000,33,-7,6319,6699
90000,40,-2,216293,16604
210000,35,0,197814,10824
60000,37,-8,150,649
170000,31,-5,1393,1393
120000,29,-2,185681,13490
80000,24,12,150813,8600
40000,48,-1,134493,19000
100000,25,2,89401,8125
60000,40,-3,92034,14370
120000,37,-6,5041,4536
50000,23,-4,150555,4800
130000,28,-8,36100,41010
350000,35,0,752912,24896
80000,27,-1,246362,3800
190000,38,0,218669,132444
60000,27,0,291704,27032
350000,32,-5,82528,62245
250000,40,-6,2089,1693
60000,35,0,293854,10300
50000,26,-4,197548,51938
50000,27,0,272288,15423
50000,25,2,201543,15100
180000,46,-12,0,0
360000,29,-4,34641,24640
50000,51,-2,369890,21010
10000,22,-5,2901,2418
50000,24,-1,67465,9100
30000,46,2,73514,5371
250000,48,-6,23888,15129
310000,26,-12,6327,6267
390000,44,0,1074019,42200
350000,29,-4,63482,10000
180000,39,-9,0,0
430000,38,-6,3540,3540
110000,29,2,556707,25984
110000,38,8,576469,20131
120000,42,-4,61650,0
30000,35,0,70887,3026
30000,38,22,118061,4786
100000,24,0,531105,46239
20000,40,0,96271,4165
130000,48,12,655656,23500
20000,30,6,112997,6132
70000,24,-1,319418,58513
440000,64,0,846087,38888
50000,24,0,130006,14500
140000,39,0,672089,25900
120000,31,0,179085,13483
40000,26,11,88282,12850
160000,32,-6,5937,5352
230000,39,-2,231427,42603
50000,23,2,183751,9491
50000,26,-9,0,0
330000,28,2,1409693,56722
80000,52,0,408757,15643
160000,29,-1,437962,117555
30000,28,2,159040,9400
110000,52,0,92349,7095
150000,32,0,145548,7654
220000,30,0,144500,41225
500000,44,-6,263537,130102
60000,24,0,133643,5468
20000,38,0,93216,6069
140000,37,-6,1896,1896
90000,24,-12,439466,53594
20000,33,0,98480,8500
360000,27,-11,3704,4879
10000,46,0,40410,4462
230000,35,-12,40030,40085
20000,28,0,77274,4847
50000,22,-4,36516,10547
80000,65,0,309434,9629
200000,55,2,875381,31846
340000,44,0,882267,35292
130000,42,-6,5016,5016
250000,44,-1,198181,72555
140000,32,0,776364,29600
210000,34,2,1056599,36833
30000,38,3,404136,58460
20000,31,-6,7597,6029
140000,41,0,733198,21649
160000,31,-7,9599,10702
180000,31,0,800494,110928
170000,42,-5,6008,1896
390000,49,0,1701549,69066
150000,52,-4,13841,8610
440000,31,-6,261100,28724
260000,28,0,521328,98035
200000,31,0,177106,87908
30000,45,-12,10004,10004
280000,30,0,1835889,61124
310000,33,-12,3072,753
200000,29,-4,50546,36878
110000,28,-2,143231,55852
50000,32,0,207193,7646
50000,39,1,194501,84364
200000,23,-7,45455,56585
50000,31,-2,4810,2590
80000,26,0,235882,17520
150000,30,6,404819,22723
280000,52,0,1560098,60595
60000,30,-1,222263,6725
320000,40,0,1423739,70000
50000,22,2,83629,12550
170000,30,0,904096,32108
210000,33,2,207444,9734
150000,29,12,324094,11127
130000,41,4,54922,32404
320000,45,-6,9671,9671
330000,44,0,2719007,74001
110000,37,0,367490,13600
130000,27,0,622420,25016
320000,32,0,418295,50376
240000,37,0,906882,33636
150000,23,-4,647312,186409
10000,25,12,37000,3200
400000,39,12,308857,13400
200000,34,-4,49107,53394
30000,24,0,142128,7640
20000,22,0,118040,6721
80000,25,0,450348,15510
160000,34,0,512342,20862
340000,56,-4,37447,26371
200000,43,0,933724,30858
140000,41,-8,27526,23003
50000,54,0,172691,5373
20000,24,12,107487,6400
200000,49,-3,145497,96396
320000,26,10,1848773,55900
30000,31,3,23652,3466
40000,35,12,106483,13000
50000,26,0,3000,1000
430000,27,-12,3401,3413
250000,31,0,384793,47333
290000,44,-12,24807,24952
260000,31,-5,39947,29283
80000,22,2,31675,15986
100000,35,-4,95336,38012
160000,28,0,45895,3776
230000,39,-6,1956,2282
350000,37,-12,198184,310111
50000,27,-2,3120,1560
280000,30,-1,211602,71749
150000,28,0,489000,19141
40000,43,13,57939,3400
450000,42,2,559586,92035
220000,30,3,144911,111787
670000,29,0,1415772,51690
150000,45,0,1142572,380131
80000,38,0,68059,9467
30000,23,2,124546,25892
210000,26,0,819759,159414
70000,29,8,459167,17757
180000,35,2,508530,47809
70000,33,-4,188004,4500
130000,26,-9,0,0
50000,25,6,284525,10246
120000,53,8,614490,36257
60000,32,0,133430,6965
90000,29,0,20142,11571
350000,41,0,490404,25016
200000,29,-1,137033,49839
50000,24,0,214691,19554
280000,38,-1,25417,16457
70000,28,0,75585,11500
240000,35,0,976402,241050
500000,53,-8,13349,12787
90000,48,-6,1896,1896
140000,48,-4,3378,3378
30000,29,-2,63123,6385
160000,32,0,179620,31000
120000,30,0,964123,34057
80000,24,3,22403,11334
30000,26,-9,347,4863
30000,24,-2,140129,39378
20000,28,-6,40499,1650
200000,40,-6,2340,2340
340000,33,-9,0,0
80000,45,11,334483,11627
50000,27,0,185823,9364
250000,39,0,138970,13500
50000,26,0,296911,12090
20000,36,0,110994,7293
30000,34,10,143153,7368
50000,28,-1,228246,46658
300000,31,-12,1168,1358
180000,29,1,82927,15200
100000,29,13,579983,30524
500000,44,-4,944969,631461
210000,46,1,51334,23873
150000,38,-12,4076,4082
400000,50,-4,14106,8587
180000,29,-5,62704,61234
110000,29,0,180742,7400
30000,46,5,85201,3941
130000,52,-1,13178,3116
90000,25,-2,141202,150001
230000,41,-9,19010,9650
130000,43,-4,101715,76796
50000,31,0,193226,24009
50000,22,-4,4536,0
150000,40,12,624055,25700
220000,29,0,724953,34433
50000,28,2,263796,10600
200000,50,8,713759,40219
260000,28,-12,5057,5419
300000,37,4,339860,14094
180000,34,-7,17421,13931
80000,57,0,61852,15500
100000,29,6,17234,6710
100000,34,8,373044,15600
150000,26,0,105622,14617
300000,32,0,628671,27500
170000,30,2,772531,39578
260000,39,0,1278813,68000
440000,26,0,413590,16600
30000,52,13,144895,5474
70000,34,0,310306,13350
200000,28,-6,12356,11701
110000,35,0,471018,17100
330000,50,-8,19462,10868
150000,41,0,434562,17655
160000,40,0,146834,38402
60000,33,0,233339,7898
50000,56,0,200663,8000
150000,30,-12,16067,15696
200000,31,-6,26969,27998
50000,26,0,232212,10117
90000,29,0,480516,22600
30000,29,2,88013,8265
420000,32,0,176082,6748
20000,23,2,111558,6988
420000,41,-6,43799,53752
50000,35,0,146016,14200
100000,26,0,445833,19482
20000,31,-5,19931,10009
50000,49,2,240592,8270
160000,28,-1,337391,132311
80000,44,5,359876,12300
30000,45,6,155839,4997
50000,26,0,242669,13700
90000,27,-10,3000,0
100000,27,2,258201,10811
120000,26,0,59391,7297
80000,33,8,207358,13600
10000,42,-4,12124,2835
50000,43,0,270246,10440
500000,29,-2,579310,478836
80000,53,0,232304,10370
60000,24,-7,5642,10269
200000,30,2,53319,16670
80000,44,2,479479,19426
20000,40,3,119078,1998
50000,29,-4,8930,11873
50000,23,4,231252,13125
220000,31,0,457014,25500
230000,29,11,1413231,45100
30000,42,-2,5406,4664
320000,37,-12,67096,28706
140000,35,2,302559,16406
30000,33,15,137233,6000
70000,26,0,129992,8819
50000,49,-4,116522,51090
150000,44,-9,3210,1367
290000,50,0,658919,42009
70000,44,12,82069,3900
50000,43,0,253489,17221
80000,27,9,418034,18350
140000,26,-4,312368,124792
140000,44,2,582037,28000
100000,32,-3,27918,29907
140000,37,-3,3097,1637
310000,28,0,968780,63320
90000,24,6,605390,105646
50000,33,0,224046,9402
70000,29,3,308197,27515
150000,36,-1,94472,8202
260000,29,3,1375041,33830
50000,28,-12,62024,62774
70000,28,-2,80743,9012
20000,24,-3,14802,13710
70000,25,0,130748,12400
180000,37,-6,73201,77228
80000,27,6,318346,63608
360000,42,0,799158,49500
150000,31,-8,2096,5728
60000,27,0,66023,15000
50000,58,0,137920,7196
450000,49,-12,0,0
80000,27,5,491481,15613
80000,32,0,367254,14049
210000,40,-6,2456,3166
120000,36,-5,15506,13300
130000,25,5,718078,32553
200000,27,-4,279742,230687
240000,33,-10,4693,3380
300000,36,-1,82170,16500
100000,24,0,415075,15607
70000,52,-3,104970,34783
500000,37,-6,17961,25525
60000,30,0,293029,10452
20000,28,2,39263,23096
60000,49,7,112115,6000
20000,45,0,104133,8101
80000,26,7,466217,15500
330000,50,-9,2388,324
50000,23,-6,94074,2597
20000,27,0,106230,6231
140000,37,0,244083,15087
30000,25,12,45108,9557
230000,37,-12,6725,7115
160000,42,3,454384,19341
10000,29,0,51134,10200
450000,48,-3,12036,6453
160000,27,-1,282350,7179
120000,40,13,370104,15800
50000,31,-12,323,323
200000,42,-12,7561,8180
300000,26,-4,11512,6264
480000,32,-6,63756,63728
150000,25,0,575791,20700
140000,33,0,318973,14330
100000,29,2,74274,43000
200000,53,-7,68755,63696
150000,35,0,703980,25749
140000,25,-6,-2200,3000
320000,55,0,839527,29960
200000,29,0,1065657,36181
130000,33,-6,2340,2340
30000,53,4,95428,8390
240000,34,0,550489,28416
80000,26,8,248562,11500
150000,43,0,378382,11694
120000,43,4,493037,11507
180000,37,-3,142570,184293
50000,23,-12,0,0
220000,27,-4,38815,23392
300000,35,0,1586527,56922
360000,34,-3,58482,40069
100000,66,0,517198,23335
150000,42,1,5280,2631
200000,32,-6,2376,2376
150000,39,7,119010,5311
30000,50,2,171619,8873
520000,28,-2,542784,357654
50000,29,2,209277,7638
570000,28,0,191114,22016
50000,38,3,209680,22500
20000,23,-1,95920,23290
230000,40,0,210940,8600
230000,53,-3,1820,470
60000,31,0,201357,7994
30000,49,2,173384,7583
200000,36,-9,0,0
210000,49,0,164423,8800
100000,29,-4,52315,9044
360000,29,0,1027288,37585
80000,55,0,383103,13501
170000,30,-3,75713,24447
210000,36,-2,213992,67938
160000,35,-7,6371,14770
60000,51,0,279483,11252
200000,46,0,522247,40929
230000,37,-9,0,0
30000,56,13,166411,6676
50000,24,0,226406,8417
50000,30,-4,12447,12334
50000,47,0,215588,7950
350000,34,3,142108,7700
60000,42,0,291658,9986
250000,29,-2,18283,10924
20000,24,-3,4306,4211
240000,30,0,885648,36113
20000,46,7,57035,3709
150000,42,0,502162,16264
330000,45,0,539519,19760
20000,36,12,142611,7293
380000,52,-5,7535,5398
400000,51,0,1877176,68500
230000,25,-6,2826,2389
50000,32,6,207107,7950
210000,33,1,23398,17826
40000,47,9,229425,10222
20000,47,7,61630,6900
20000,26,0,90127,50645
60000,45,0,247763,8172
50000,42,0,233509,12537
50000,44,2,247070,12000
230000,24,0,316946,10518
100000,42,27,190928,178
50000,26,0,144986,25683
200000,58,6,1114873,31706
280000,30,-5,7865,3723
30000,27,-2,16417,11645
60000,24,2,114469,16686
20000,46,-6,23403,26291
60000,31,6,215136,10873
170000,36,6,267703,175869
250000,39,-7,24980,25546
120000,38,11,581881,12331
190000,23,0,1033018,37859
70000,30,0,4044,2380
50000,48,-1,71773,37301
320000,28,-12,31449,5668
150000,49,3,2607,4422
50000,32,-1,15855,7966
130000,28,0,218431,46568
160000,53,0,337941,15841
120000,29,-3,1956,2282
10000,38,-4,24184,9630
210000,27,-1,22890,6636
80000,45,0,483445,19602
350000,48,0,281695,10633
80000,50,0,343170,53000
260000,33,6,1282099,194513
100000,39,0,595338,23563
100000,39,0,387735,11449
50000,41,7,109507,7302
260000,53,-3,3991,4962
200000,33,0,87469,50679
130000,29,0,304656,27000
30000,27,12,169014,6055
200000,29,-12,222816,259640
90000,28,0,330409,31232
50000,26,0,173143,8389
50000,44,0,131657,5203
140000,30,-6,24370,11553
10000,21,0,48628,2701
50000,28,6,241284,13600
50000,32,0,169181,7207
260000,32,-3,7749,8618
20000,23,0,110059,26435
330000,42,-12,51314,67799
210000,39,-3,272609,105588
30000,47,0,181532,9063
140000,42,0,820461,34071
100000,43,-6,2340,2340
80000,24,2,389365,18249
160000,29,-7,3067,1289
90000,33,6,509958,24176
500000,45,-5,241965,199921
150000,24,0,139130,15000
50000,23,0,224622,9707
50000,23,0,183926,74441
300000,38,5,28420,2363
340000,48,0,1020883,139500
20000,38,16,106399,2981
70000,29,0,158544,33432
80000,33,-6,3886,3886
30000,59,3,83673,4204
150000,49,-5,17105,11431
90000,31,-1,67525,28200
250000,71,0,976134,35104
130000,22,0,86165,12098
20000,33,8,117262,5000
50000,49,-4,97147,49750
210000,37,-4,2174,2174
80000,44,-1,63753,2560
20000,24,0,116475,6533
240000,44,-5,71359,48189
30000,27,6,95626,7751
50000,46,0,206106,6380
180000,37,-2,5154,7143
160000,35,0,244357,10200
230000,46,-4,4018,4394
50000,30,0,221464,8500
200000,37,-12,128981,175887
130000,26,-7,11515,39376
230000,36,-12,18647,15858
360000,39,-12,0,0
70000,29,0,115271,6900
20000,35,0,93198,8149
240000,45,-12,103344,73826
170000,29,0,356386,13008
290000,37,-12,18609,22679
380000,58,0,1890669,68280
140000,31,6,258027,10474
110000,32,0,412107,14157
50000,25,4,139468,12500
50000,28,6,21906,1889
20000,39,2,120421,6080
120000,30,-3,2496,2496
280000,36,-5,97994,92846
100000,25,-3,148092,4000
70000,25,3,250930,16000
340000,38,-10,12057,3012
20000,50,-4,53809,3113
110000,29,0,145076,38000
100000,30,-9,-3612,0
180000,29,-7,7072,7103
110000,27,0,632959,30500
350000,41,-12,43237,44067
280000,39,-6,7971,7871
160000,33,-9,0,0
90000,40,12,518723,21400
240000,32,0,1251508,38963
600000,31,-12,353,1058
50000,22,0,44951,3818
90000,28,2,224851,24000
430000,35,-5,86757,74979
30000,24,-6,9850,10490
10000,51,4,3680,1950
160000,30,12,473607,18952
80000,25,0,456409,21033
20000,37,0,87733,4721
180000,55,0,1005228,34059
220000,32,0,140738,43209
600000,38,7,241126,10500
360000,45,-9,0,0
390000,26,6,895784,24948
310000,40,-1,147973,238759
50000,51,4,252992,12339
300000,61,0,1364435,53006
470000,47,2,2669617,110260
160000,30,0,704423,26882
160000,29,-9,0,0
150000,40,-5,19955,22466
180000,30,-12,47676,43449
160000,60,0,120433,6307
320000,37,-12,405735,514535
150000,29,-1,6573,2802
20000,26,-7,3240,4622
70000,24,0,413451,19200
180000,26,2,7620,2703
200000,70,-5,27708,15325
30000,52,2,113520,6167
50000,23,4,153516,7814
350000,41,-12,44874,49498
140000,35,-6,11960,12462
30000,38,5,46638,4300
80000,64,4,434957,16654
40000,28,0,129200,49615
150000,23,-7,28451,31441
100000,32,-1,152318,6102
220000,29,0,1178622,42727
510000,36,0,1271927,46820
20000,22,-2,101037,30709
240000,43,-4,51425,26425
30000,47,6,165112,8400
60000,31,-4,23306,14139
180000,39,0,229530,13576
230000,53,-6,73816,75287
250000,35,-12,37633,43951
260000,43,-5,982,3478
280000,38,0,1350194,77000
340000,35,-2,222694,145904
80000,22,3,321294,10201
140000,50,0,834744,31126
180000,42,-12,365313,12691
130000,41,0,577698,23070
210000,27,0,171128,8006
50000,31,-2,160908,4558
150000,32,0,431656,24398
150000,35,2,766936,26200
90000,23,-3,278336,113473
120000,27,-6,1950,2340
70000,35,0,325762,12610
360000,37,-4,4305,4712
50000,33,8,120992,15000
180000,30,0,908893,51228
60000,26,0,182459,69258
510000,35,-2,18930,9068
140000,39,0,732118,28429
50000,27,4,201166,9676
10000,24,-2,46596,10934
80000,30,0,92423,5900
30000,34,-12,22580,21305
500000,49,0,1089787,60283
200000,40,0,824004,214199
500000,53,-5,303308,207738
50000,44,-2,150133,11860
10000,43,-5,21241,28745
70000,23,0,198226,9970
350000,31,2,133466,21000
50000,44,-1,62403,6710
