LIMIT_BAL,AGE,topay,BILLAMT,PAYMENT
80000,32,0,346265,12349
130000,29,2,538817,25500
310000,26,0,79467,22932
360000,35,-12,4407,4452
100000,41,-4,127260,42367
170000,45,-2,58566,29699
50000,27,0,197099,6309
50000,29,0,199605,7188
20000,34,-6,22269,1000
30000,28,2,158876,10331
200000,36,2,104712,37809
230000,39,-12,2983,6898
200000,27,0,648308,36000
150000,48,0,1056149,45247
210000,27,-7,1008,2122
20000,37,4,7336,4850
90000,32,11,525170,16724
200000,30,2,24442,6314
250000,30,-6,2372,4509
100000,25,0,85908,7100
90000,53,0,383051,15687
250000,46,-12,500,500
50000,36,0,139612,7700
130000,26,8,25603,2550
180000,31,-12,89845,89845
240000,30,-6,47954,46459
290000,32,4,558392,200760
140000,44,0,640703,23477
170000,40,-6,5120,4665
60000,45,0,206948,7504
180000,32,-9,0,0
50000,51,13,111845,7500
50000,34,7,305113,13400
140000,29,0,714729,23930
50000,23,0,220587,7183
210000,36,0,450989,16800
90000,50,0,350390,12614
140000,36,8,313313,103209
10000,36,2,55816,7069
50000,35,5,203232,6500
240000,37,-1,118261,84191
120000,47,0,562329,25551
310000,25,-12,36202,36698
360000,34,0,1589462,58927
150000,31,-5,116271,116357
100000,58,11,182474,15000
50000,39,0,165044,5051
90000,41,-6,19471,14731
400000,55,-1,22140,15780
50000,36,-1,150206,4150
440000,37,-5,90252,85777
450000,41,-6,226791,218412
190000,45,2,692530,32739
50000,25,0,148007,9218
200000,27,-9,0,0
30000,24,32,15300,0
130000,25,-1,47981,43264
70000,27,-2,347294,82750
590000,63,-1,3023340,525115
170000,47,-12,0,0
60000,57,0,230448,20121
50000,38,0,220677,7902
450000,42,-4,5770,4890
150000,34,-6,48084,17635
140000,27,0,330726,14820
270000,34,-6,19883,19616
280000,33,-12,28755,28893
200000,41,-12,0,504
200000,31,-12,35214,38013
230000,36,-7,6255,6356
190000,35,0,138716,11846
230000,45,0,1228339,95092
80000,28,4,84754,8401
20000,56,2,87430,6300
90000,31,8,504802,25200
50000,44,0,213595,13433
260000,49,-3,49993,28791
30000,47,0,150750,10641
420000,29,-7,20842,18276
360000,42,-9,0,0
320000,27,0,677505,29333
80000,33,12,495003,15428
10000,43,0,21212,3556
50000,44,0,298901,22232
50000,23,0,205825,7647
150000,35,0,738016,64000
60000,29,2,278875,7840
60000,24,-1,133523,16990
150000,29,-6,4403,6633
130000,25,-9,0,0
120000,41,1,64528,28849
200000,34,-9,25219,24925
220000,25,-5,4985,12338
490000,43,-4,12325,11528
20000,44,-7,1006,456
120000,37,1,126600,42200
50000,41,0,291429,12325
230000,28,-6,4100,5402
350000,32,0,566757,43416
20000,42,0,94110,5416
20000,30,6,121571,6700
500000,37,2,2637882,94207
80000,36,-4,40321,1700
30000,35,-4,73259,5124
640000,41,0,349659,16775
360000,34,-6,25866,20513
130000,45,-4,303425,7904
120000,31,12,345449,13415
30000,43,-1,166698,7554
200000,47,-5,50119,34882
60000,50,-10,5352,4554
200000,29,-8,95200,4976
420000,59,0,132663,17115
80000,30,0,289567,10524
30000,25,0,124497,10862
500000,44,0,1989749,296860
50000,26,15,77740,2394
360000,36,-12,15879,19635
300000,35,-12,0,0
100000,33,4,451918,11000
260000,45,-5,11901,7545
30000,23,12,146720,5800
360000,27,-4,24873,15628
180000,34,6,339558,19943
20000,37,-2,68948,6000
50000,26,0,97082,6600
110000,31,-4,14253,8892
130000,25,9,84107,9900
50000,35,0,135276,17000
260000,38,0,124996,5183
330000,35,-6,68196,71745
110000,51,-9,209837,104864
160000,29,-10,2275,0
300000,31,0,664866,176142
20000,52,1,81043,1597
300000,37,2,20146,10969
70000,24,0,408978,15550
110000,28,0,501561,18832
160000,27,-2,239817,7400
450000,40,-12,799,0
170000,49,3,632546,12365
200000,54,3,45567,23203
50000,40,-1,206873,28363
40000,23,12,212924,9100
150000,35,0,746520,26030
380000,43,-1,16075,39
50000,23,-12,207233,13575
20000,55,0,113838,5864
150000,39,3,2178,1980
330000,53,0,736344,14750
100000,47,-2,393925,13000
80000,42,-2,205390,71999
210000,45,0,353739,18696
90000,45,3,353403,9616
270000,28,3,427908,45004
180000,33,-8,9876,6707
120000,26,-2,18139,20221
500000,33,-7,203574,105802
600000,38,3,2666846,74405
280000,37,-4,7407,8840
220000,34,0,477025,17892
90000,25,0,417304,14857
500000,30,0,678562,27402
90000,35,33,643973,0
200000,28,1,420058,106500
120000,51,0,702589,32802
170000,31,0,672833,20851
100000,43,-6,1102,551
70000,25,0,354649,13493
30000,50,-5,77434,27361
40000,23,9,93502,5850
330000,36,0,204539,10957
220000,36,2,997461,44000
480000,30,-2,182034,92977
50000,24,4,202417,5556
300000,37,0,430808,17645
100000,42,4,583366,18322
500000,52,-9,3048,1725
110000,27,2,175086,14700
180000,33,-4,159213,46129
50000,24,0,106013,5499
280000,28,-1,234594,161833
200000,33,-2,17560,4549
100000,26,-6,42902,44423
170000,51,-6,1896,1896
70000,43,12,164622,7400
80000,54,-2,83246,8387
500000,31,-5,92930,48001
10000,24,0,44387,3374
230000,28,12,217756,17949
20000,39,-4,50996,59170
120000,37,0,594636,24601
160000,41,7,281493,12100
100000,37,0,332183,7904
30000,50,2,112825,7215
350000,50,0,719439,24571
30000,34,-4,56429,2626
30000,29,8,81329,7491
290000,35,0,151742,9315
170000,56,0,742489,79528
10000,52,4,48338,9002
20000,53,0,104367,8219
80000,44,0,385548,31691
280000,31,-6,20886,21209
440000,34,-5,32364,22787
390000,39,-1,174404,75749
180000,34,12,584750,24300
360000,30,0,831720,30000
340000,40,-1,102578,36883
110000,37,12,3600,0
300000,36,12,1752054,43965
30000,56,4,140844,12906
150000,55,16,594358,18400
130000,43,-6,17778,17724
300000,51,-8,1366,1057
50000,54,-12,0,0
50000,50,0,293808,10387
100000,27,0,306886,26647
240000,43,-2,377402,191629
210000,45,0,373829,24500
200000,29,0,1129223,35800
160000,39,-2,36682,20866
200000,40,-12,-300,2877
450000,39,-5,82569,116047
300000,30,-4,75608,52714
190000,29,0,185064,10000
130000,33,0,148638,8847
320000,39,-5,83511,86914
110000,35,3,535824,18418
60000,42,10,40742,5070
180000,40,-6,22833,21744
150000,29,-5,169617,112320
170000,26,-2,153034,57316
30000,25,16,6300,0
200000,31,-12,9315,2889
500000,28,0,162902,33134
280000,32,-12,0,0
70000,41,2,379993,14746
20000,24,0,112826,5422
80000,30,0,441402,19000
240000,40,-4,26461,19218
140000,31,0,544441,20200
160000,27,-12,20593,22431
50000,24,0,208330,8960
10000,40,0,59113,4917
20000,23,8,99280,7000
500000,30,0,1647329,63871
20000,28,6,55947,5500
400000,32,-12,18993,23392
20000,24,0,117966,5480
240000,32,-5,50547,30639
200000,37,-12,1324,0
150000,28,-3,52581,49401
80000,42,14,367362,50771
50000,52,-6,1627,1627
200000,32,-6,59956,74366
20000,26,-2,100192,6618
240000,28,0,1118609,140090
660000,33,0,2219105,73040
20000,31,3,101763,9774
50000,54,1,235595,62723
480000,39,-1,846137,450404
110000,29,8,90649,5304
20000,25,9,76678,7995
70000,41,0,325419,49300
10000,41,28,14400,0
50000,63,-3,1848,1584
210000,46,-5,17248,12729
200000,31,0,600884,19049
80000,28,10,391961,14378
220000,40,-6,31960,36752
210000,40,0,664896,25609
110000,28,2,348791,15658
190000,25,2,33319,5326
10000,54,3,52864,3062
130000,52,0,363243,12593
390000,37,0,809778,25258
170000,37,0,693634,25686
200000,49,-6,4328,11063
500000,36,0,132147,46088
120000,46,-10,4940,0
440000,33,-5,62550,60157
230000,29,3,691387,27634
280000,30,-6,83311,79510
50000,26,0,255350,7910
80000,24,0,391407,13838
50000,36,8,153726,7996
180000,43,-6,60708,82018
210000,29,0,414716,17000
170000,29,0,384554,16250
50000,47,0,198621,24739
50000,25,1,169768,27513
130000,32,-6,5026,10426
380000,39,-8,52697,70350
80000,25,0,362301,88665
120000,39,-3,128183,86484
80000,29,4,388435,12192
150000,32,8,740905,34400
200000,27,0,721638,31580
170000,42,-4,106556,75273
390000,34,-12,-6710,0
120000,37,0,88071,9949
360000,38,-12,6296,5020
50000,25,0,79704,6300
20000,23,0,46331,13914
220000,25,0,591828,27346
400000,46,-1,149556,72812
50000,50,0,232274,8820
350000,42,0,1106935,41207
180000,34,-12,0,0
370000,39,0,1397610,377513
130000,32,-8,117654,65000
210000,44,0,1336091,34452
50000,22,-5,10558,8414
50000,30,3,9904,4307
150000,28,-2,79940,29371
460000,32,-4,23195,27644
580000,42,0,1530686,49431
100000,26,11,580750,19400
130000,39,-3,11310,9976
100000,23,0,276930,11100
420000,37,-1,104891,71418
10000,38,16,6300,0
80000,33,-4,21468,4770
60000,49,4,255699,10917
360000,35,0,160891,8959
360000,29,-3,215547,86219
140000,27,2,828090,33329
50000,36,2,76645,4285
60000,30,7,98628,7300
230000,39,0,390505,13208
30000,49,-4,2176,2276
270000,37,0,840881,90400
200000,34,-6,12303,8720
80000,28,5,287226,17000
330000,37,-12,0,0
20000,36,6,107460,5378
360000,39,-8,10806,4230
460000,37,2,52321,8186
80000,23,-10,-1234,0
70000,49,6,110010,10191
240000,28,0,1311384,46398
300000,41,-6,26402,27538
20000,37,-4,12400,3000
210000,37,0,126258,6664
300000,26,0,1612988,66006
180000,36,-7,2363,1681
330000,31,-6,44889,58197
220000,25,0,534372,39600
150000,30,-8,6154,26286
50000,49,0,233024,14789
60000,43,0,205080,7744
70000,31,0,12619,4517
110000,43,0,169391,7069
20000,41,5,70947,6695
50000,26,7,109027,6308
20000,23,0,96318,10000
110000,59,0,280875,13714
100000,35,0,458233,30282
70000,34,0,208034,14792
50000,24,0,230754,7526
150000,38,-12,32110,30569
310000,31,-12,40752,31920
360000,30,-5,20140,5731
170000,28,-6,25229,22801
50000,27,-6,52019,1000
240000,37,0,1027828,52038
200000,46,-12,0,600
360000,27,-12,7365,16030
360000,39,-6,2826,2826
30000,23,3,18393,3842
50000,45,2,322781,9453
360000,27,-5,2280,4250
500000,28,4,549641,37151
60000,28,2,297283,12700
20000,29,-4,8425,8431
510000,61,2,1144786,89008
80000,24,0,383630,14137
30000,28,0,135160,8056
180000,44,-4,38987,18253
60000,25,0,269005,11318
130000,25,0,701250,34000
20000,32,3,118792,4122
100000,33,-5,41300,37102
210000,31,0,1043305,36532
50000,35,0,94815,7050
360000,43,-12,29345,28469
220000,38,-6,46654,35272
70000,37,2,405789,16724
100000,27,1,48652,6323
80000,30,-2,12848,3074
120000,61,3,439489,19399
260000,45,0,201358,36821
150000,24,0,724552,27000
270000,39,0,718168,25562
170000,31,0,563799,136500
140000,24,-5,101174,66552
110000,29,0,638114,27735
430000,48,0,167467,7847
360000,39,-8,12768,0
150000,45,0,354121,8000
240000,46,0,6644,7581
200000,33,-9,5138,4974
50000,27,2,284348,12500
390000,38,0,861673,37027
240000,37,-2,18509,15332
220000,33,-1,13546,10000
230000,59,-1,1210604,42822
320000,29,-12,146682,193189
100000,47,0,251207,9511
480000,46,-6,8703,5732
20000,24,1,21139,2338
420000,32,0,1285792,170444
160000,55,0,777432,23193
380000,40,0,1414184,59021
50000,29,6,159848,8422
230000,26,-12,2601,2230
50000,35,0,211307,15019
80000,38,0,120363,6910
80000,26,0,152001,8289
30000,38,2,172796,5353
280000,30,-6,24551,7018
100000,47,3,582295,24107
130000,46,-6,250457,2498
120000,50,0,508200,17451
30000,23,5,118121,9336
50000,23,12,276394,11295
220000,33,-6,8474,5588
20000,27,1,78841,5428
50000,47,0,101611,14500
80000,23,-6,13543,1600
110000,24,3,772934,27748
360000,38,-9,428,252
70000,26,2,391434,19023
30000,22,-5,8757,6526
460000,28,-5,134617,84721
220000,65,-6,10272,11850
50000,55,0,172663,10506
160000,54,0,5070,1950
210000,30,2,604549,25000
290000,38,-7,75718,27654
200000,29,-9,15546,9117
460000,28,-3,47389,17197
350000,55,-6,87468,85674
70000,42,0,345356,27138
30000,26,0,178204,9396
130000,27,-2,19744,54576
50000,27,5,224464,10008
240000,27,-3,10688,3625
230000,49,-12,23307,25972
80000,47,0,25801,25227
260000,31,0,15253,4961
130000,25,-6,11178,10626
260000,42,0,1104629,234240
310000,28,0,497918,33000
110000,26,0,288458,12500
500000,49,-2,8168,12837
300000,47,-6,3350,3583
20000,53,0,85552,6910
80000,26,-9,0,0
210000,31,0,794247,48586
260000,63,2,1540899,56242
20000,36,0,96017,5113
10000,41,10,60802,302
180000,25,0,580874,21112
430000,32,-7,2500,2500
360000,37,-4,15065,8281
50000,42,0,177703,8062
260000,46,-12,1189,10489
500000,36,0,317991,29367
440000,35,-4,13419,5518
30000,24,-12,0,0
20000,43,9,40974,3289
50000,43,0,244199,12212
140000,31,0,35532,6800
210000,54,0,999784,35598
440000,79,0,2647383,96755
50000,26,-1,178654,26592
30000,48,0,182879,5087
150000,28,0,608285,23807
290000,36,9,1015319,31594
70000,26,-1,182814,34156
310000,32,-1,109505,69779
400000,28,0,2000163,460576
520000,46,7,405164,70022
20000,23,2,53621,4961
50000,35,0,130341,47604
300000,27,-3,467910,322860
400000,40,-6,187828,194530
340000,35,-5,6384,6453
50000,28,0,141151,45780
230000,30,0,1302735,72263
50000,22,0,174639,7886
50000,34,7,249747,37782
80000,28,0,267877,10648
20000,27,0,97858,23809
100000,28,-10,10000,0
70000,26,2,299866,14030
50000,22,2,162318,8055
50000,47,0,304721,15500
80000,25,0,181716,32773
200000,44,-9,0,0
360000,39,-8,1976,5247
80000,36,18,3300,0
160000,40,0,932419,38044
120000,40,0,323484,25847
150000,49,2,139416,7070
10000,27,3,37384,3787
210000,46,-5,22633,21451
390000,27,0,1772871,62172
80000,26,-6,23025,19125
50000,43,-6,37662,3505
130000,23,0,482056,18397
360000,39,-3,1310,0
500000,28,0,533619,260461
290000,34,-2,23264,10524
100000,30,-9,-24,0
20000,32,4,117073,7520
280000,29,-12,2459,2459
520000,39,-6,118815,113441
130000,45,0,339816,14522
20000,27,0,112100,4308
600000,53,4,2718542,91000
290000,31,-6,37842,25732
160000,51,7,487064,20000
50000,23,0,199975,7829
180000,31,-4,14525,5063
500000,45,-12,845617,539828
160000,38,-1,426103,35000
10000,24,-2,32417,3314
10000,32,0,56713,5200
420000,34,0,843159,35600
10000,31,5,54135,3480
20000,44,33,97021,780
20000,40,14,99364,2003
250000,42,-10,16240,0
30000,35,2,69474,7476
80000,25,-10,22046,22056
30000,26,-2,133867,66219
230000,39,-6,158759,121280
30000,27,0,157460,12000
50000,26,-6,4028,3638
50000,39,0,105433,11005
180000,33,-1,237529,68000
500000,35,-6,61389,58644
20000,46,17,93830,11000
80000,40,-2,200395,49200
230000,39,-6,6674,5355
160000,33,-4,21957,14755
290000,29,-1,170469,24280
360000,27,-12,11020,8264
300000,39,-12,26758,32605
50000,24,0,282109,10110
30000,27,2,166013,3500
270000,37,0,180209,19000
50000,55,0,204014,8806
220000,43,4,5617,167
60000,37,-6,-566,2950
250000,42,1,7254,8097
30000,26,8,142271,3400
200000,38,0,1056090,41346
50000,39,-8,51400,0
230000,33,5,972409,32243
50000,24,32,14400,0
500000,32,0,1092167,37706
230000,35,0,390131,18000
60000,29,0,94598,10500
160000,30,-5,47105,47915
110000,39,0,229448,19007
230000,39,2,913638,41816
150000,41,-2,85209,4000
200000,32,-7,9141,4244
420000,53,-10,-11048,5
30000,25,2,86050,4993
20000,21,0,65318,30106
20000,24,-1,56001,38311
50000,27,8,267054,7966
230000,32,-12,13980,2223
30000,28,-7,17555,3987
50000,48,2,210385,6467
50000,24,8,195153,9800
80000,30,0,466379,60134
120000,42,0,700100,34298
220000,33,0,1168590,63140
200000,33,0,859491,29344
50000,37,0,231334,8388
300000,39,-6,149547,129248
250000,32,-2,100294,9951
170000,48,-1,356296,355988
210000,30,0,545972,23240
80000,22,0,299970,19595
140000,24,0,217561,14116
50000,46,-5,152273,52861
80000,50,0,285787,10478
20000,43,15,108168,7300
260000,30,-2,306111,55002
200000,28,-3,105096,29648
220000,38,0,1188181,45147
30000,26,-7,780,8780
210000,35,-5,14452,16321
350000,38,-5,27443,13675
50000,58,0,52951,5500
50000,24,0,217927,7632
70000,31,-8,45450,0
240000,29,-6,3774,4120
150000,50,2,12542,3322
290000,47,-12,96603,96435
30000,39,0,158075,33920
180000,39,1,750,945
340000,35,0,256156,12000
80000,26,0,278645,16566
280000,41,0,490882,19707
200000,28,-12,14896,14675
230000,30,0,29945,11326
80000,40,4,354510,9720
130000,33,7,234832,11100
160000,43,-8,8460,0
30000,38,8,43862,4800
300000,30,-12,0,0
350000,44,-2,354183,13150
500000,36,-3,204465,115079
50000,30,5,296777,11815
230000,28,0,187261,77235
140000,43,-6,9352,8933
220000,41,0,116862,14017
80000,34,2,394720,18600
80000,34,11,445099,15237
310000,29,0,215217,93750
330000,28,0,260235,17203
500000,39,0,2114112,140730
30000,31,11,92081,5100
10000,28,7,32529,9749
20000,32,2,29471,5208
310000,32,-12,131730,50545
280000,32,0,240484,21200
80000,33,-6,250600,67228
50000,36,-8,2949,2322
40000,45,3,71890,3200
80000,25,0,269830,19276
20000,51,2,100133,5096
50000,39,0,293749,11538
50000,33,11,255458,13300
140000,44,-4,11217,11235
220000,35,-6,35497,33360
20000,23,2,54468,3873
20000,25,3,81026,3176
20000,22,7,86365,4683
330000,33,-4,183262,108103
80000,45,0,430687,14504
250000,44,0,936857,42906
240000,42,5,1050307,31600
100000,30,0,481638,21100
80000,40,8,420756,13420
170000,27,-3,4772,4480
50000,30,6,342551,14700
30000,30,0,163822,6355
80000,25,5,437963,13918
210000,26,-3,15228,5103
50000,34,-2,148199,4300
500000,34,0,831283,99093
160000,27,-6,4274,5240
30000,31,-6,57730,5000
180000,28,2,373298,10621
140000,29,-4,243814,7000
50000,38,7,272122,21200
20000,27,0,94778,11348
20000,69,0,113848,8931
110000,34,8,340951,16300
290000,36,0,337537,14632
90000,28,0,225896,8819
280000,43,0,1102034,43300
110000,28,3,514503,23027
200000,50,0,782542,36300
350000,31,-8,52900,1000
50000,22,6,210122,10472
650000,29,-2,35189,17000
120000,36,-5,2282,1920
370000,27,0,833412,127500
30000,64,6,93775,8600
200000,34,-2,18392,14193
50000,29,1,143938,11500
30000,26,13,63117,5105
240000,40,-6,54043,80669
30000,53,11,124728,7903
500000,36,-12,82403,69361
170000,23,2,808980,27137
150000,50,-3,31595,30125
140000,43,0,828634,33079
50000,28,-8,4545,0
30000,42,2,174456,9958
30000,23,0,89482,7200
100000,46,-5,16496,14859
50000,24,0,194821,14333
200000,29,5,305418,11471
20000,30,0,114684,7240
50000,43,0,53551,3648
150000,28,-3,42703,33006
200000,36,-12,45810,40714
500000,32,2,928999,83656
50000,52,0,207738,9574
80000,37,-12,10897,10789
30000,26,2,156762,13340
230000,25,-2,176888,107227
180000,32,-12,0,0
230000,28,0,265413,13001
50000,30,12,289921,9700
30000,32,2,180391,10400
60000,29,12,299072,10100
50000,39,-6,2999,3389
90000,42,-6,19551,29577
270000,49,-12,-1038,0
300000,46,-4,17211,21249
180000,64,0,761957,32555
180000,36,0,50874,7600
50000,47,8,85137,7490
140000,38,8,764091,38000
200000,55,13,982169,35001
80000,27,0,110113,40774
160000,33,0,840555,31211
220000,25,0,51479,13387
180000,28,-12,1430,1430
330000,30,-10,168005,184598
60000,27,0,37136,12576
130000,37,0,759640,32500
50000,24,-7,175508,27985
10000,42,13,42948,2690
220000,33,-1,1068565,40107
320000,24,0,402410,36002
200000,39,0,59756,5725
30000,29,-3,58571,35327
30000,24,0,186115,10464
160000,31,-5,90467,58972
50000,35,-3,123195,16509
430000,39,-4,811723,808565
50000,25,-6,89092,4000
260000,52,0,856306,28520
50000,24,0,113230,7841
270000,30,2,198920,19000
50000,37,0,256824,6710
50000,29,-9,0,0
30000,27,-2,141679,42557
210000,36,3,980436,34000
210000,43,0,918774,31949
50000,32,0,239459,8360
30000,38,4,18677,9900
100000,32,8,221816,14154
100000,35,0,449031,16916
320000,45,0,1147249,41277
360000,26,0,132041,6131
130000,28,-4,16612,16779
80000,26,-1,81674,19203
